"activity" "subject" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()"
"3" "23" 0.278927609259259 1.85095406296296 2.99471346111111 -9.50790837407407 -9.3901254962963 -9.05888257592593 2.58458070925926 -1.71288966296296 0.788982925925926 -4.16133032777778 2.76463121111111 -2.46189900740741 -3.2301569962963 1.60367695555556 -3.6786963962963 2.56116166851852 2.56116166851852 3.38693078703704 0.638454238888889 1.22776635555556 -0.320209787037037 0.581312075925926 1.84928786481481 0.703347840740741 -2.3616088462963 -1.83092923333333 -4.6337514537037 0.825745412962963 -3.16620365555556 -0.898242364814815 2.26401706666667 -2.45298117777778 -0.166343485185185 3.01451426481481 -1.10833110555556 -3.53424165740741 9.23711401296296 -2.66386901481481 -3.20986965925926 0.283876981481481 -0.0752023759259259 -0.175018901851852 -0.251845853703704 -2.07917631111111 2.46837978888889 -0.779622112962963 -0.718070307407407 -0.261158664814815 2.42644306111111 2.42644306111111 0.770444611111111 0.658699205555556 -0.812484903703704 2.4603853537037 2.27590463148148 3.41231157407407 2.49725002777778 -1.40832124444444 1.72402294444444 -3.21437272222222 3.48925248888889 -2.25544859444444 3.90231960185185 3.80573968333333 1.70872084259259 1.19566571666667
"4" "23" -9.87607636617647 -9.34933559264706 -9.02398058382353 -9.84536722205882 -9.60917426323529 -9.23953600294118 -9.84561803823529 -9.78045837794118 -9.75978995 -9.80363734264706 -9.48109526029412 -9.597186325 -9.87084633970588 -9.80727445294118 -9.88130142058824 -9.24963263235294 -9.24963263235294 -9.73668776323529 -9.37006097352941 -9.79226997941177 -9.88345258235294 -9.30781487205882 -8.89976034558824 -9.86019630441177 -9.79564696911765 -9.77936447205882 -9.81523241176471 -9.43733421029412 -9.61914054264706 -9.27090118382353 -9.72117016617647 -9.38680776617647 -9.78499038088235 2.73351251617647 -1.69461786617647 -2.34137567058824 9.36509242941177 3.66739546323529 -1.75826163088235 7.26170866029412 1.83182761911765 -0.182990147058823 -3.09097161617647 -4.84444449117647 4.70758459264706 -7.60220158529412 -3.65294923088235 -4.42906620147059 -9.3084547882353 -9.3084547882353 -9.82375503382353 -9.36593426911765 -9.86514066029412 -9.86325670882353 -9.53460406470588 -9.42031166764706 -9.84550863529412 -9.78136218235294 -9.72656226029412 -9.77149986617647 -9.57920288823529 -9.65428833529412 -9.45837830147059 -9.74121466764706 -9.52293277205882 -9.80707211470588
"5" "23" -9.85421519558824 -9.584444925 -9.29409745147059 -9.84610385 -9.84818648823529 -9.47199734411765 -9.83141958970588 -9.75219983676471 -9.73595215441176 -9.42011240294118 -9.48074760882353 -9.62389689411765 -9.72770702058824 -9.72509523235294 -9.84654516470588 -9.516698575 -9.516698575 -9.74811528235294 -9.23796565588235 -9.72387365294118 -9.86333385588235 -9.58042411176471 -9.26110099117647 -9.84531642205882 -9.77157997794118 -9.76241315882353 -9.41698515588235 -9.45871186029412 -9.642499225 -9.55291356470588 -9.750536875 -9.24805421470588 -9.73849691470588 2.77899323235294 -2.75659015588235 -2.93834289117647 9.19857125882353 -1.92467310735294 -2.34046209117647 7.50206478676471 3.11544314558824 0.299984447058824 -3.09480620588235 -4.807256275 6.59791283235294 -6.26866616029412 -3.86838872647059 -5.34637592794118 -9.57212267058824 -9.57212267058824 -9.78671485441176 -9.38430293382353 -9.763992525 -9.83627197058824 -9.62831825294118 -9.45170568823529 -9.83283252058824 -9.75176561617647 -9.69610229705882 -9.47510436323529 -9.52781164558824 -9.67939565 -9.57986177058824 -9.73798155735294 -9.44583829705882 -9.72598810882353
"6" "23" -9.56756363194445 -9.76309827361111 -9.73223495416667 -9.47948758194445 -9.82794562916667 -9.76780462083333 -9.86360446805556 -9.88611616666667 -9.84663476666667 -9.81849400972222 -9.59195236388889 -9.83920132638889 -9.85027850416667 -9.79427763472222 -9.94908984861111 -9.57871990555556 -9.57871990555556 -9.86685651527778 -9.57227585972222 -9.81314831666667 -9.52410957638889 -9.74304149166667 -9.72261283055555 -9.87840852638889 -9.89995616944444 -9.85502011944445 -9.82665212638889 -9.54997309583333 -9.8531784125 -9.58465695416667 -9.86540200694444 -9.59025538194444 -9.8158514125 2.89234328611111 -2.16553835833333 -1.96956416666667 -3.91564962777778 4.38434067361111 9.18782825277778 6.95012119583333 3.3616188 -0.758066790277778 -1.48055335138889 -6.21359815 7.22543668333333 -5.76990606944444 -3.75821411944444 -5.34926583611111 -9.62959196805556 -9.62959196805556 -9.87010197361111 -9.49418000972222 -9.84557478611111 -9.70037238333333 -9.82072295833333 -9.77515213888889 -9.86204659166667 -9.88230264166667 -9.82415511805556 -9.79676078055556 -9.6846913625 -9.84238807777778 -9.67747053194444 -9.85905703888889 -9.66239347916667 -9.81846854305556
"1" "24" -4.7076236637931 -2.69234503103448 -2.88840016206897 -9.83132400344828 -9.62578844310345 -9.62822966551724 -4.85863255344828 -3.02220161206897 -4.91189466034483 -5.80597373275862 -4.87166280172414 -3.96154003275862 -4.90773455517241 -5.14246569655172 -5.57968202931034 -4.8106401862069 -4.8106401862069 -4.09824562586207 -5.63863212586207 -5.56022765862069 -4.62733639137931 -1.90804163965517 -3.14646918448276 -5.07640734482759 -3.08449173275862 -5.11115619482759 -6.16915839310345 -4.95896271896552 -4.53337858448276 -5.90265845517241 -4.0297998362069 -6.68032801896552 -5.67447731896552 2.76980816034483 -2.87694241206897 -3.95760917068966 9.5970108137931 -3.87765574137931 -1.40910029827586 0.71091404137931 0.529180037931035 0.120187106896552 -2.75932107241379 -4.98355973275862 4.60028993448276 -2.22363966896552 -1.00347514137931 -2.12039427758621 -2.99983613965517 -2.99983613965517 -3.99722201034483 -4.03064156896552 -5.07824745862069 -4.92419802586207 -2.23510239137931 -3.44493013448276 -5.09628168793103 -3.52829307068966 -4.69920224310345 -4.68295081206897 -4.79841432931034 -3.9144792137931 -4.34618912068966 -4.18641046896552 -5.34509163793103 -5.71594392068966
"2" "24" -3.44399351355932 -2.95503482372881 -2.55601012881356 -9.62190567457627 -9.16690779830508 -9.34952938983051 -4.9876467220339 -5.1522075220339 -5.23807264237288 -5.77426408813559 -5.68534124576271 -2.89693279491525 -6.40489537966102 -6.46644373728814 -6.48975330847458 -3.0685447 -3.0685447 -4.41068689830508 -5.03929060169492 -6.38180352881356 -3.26165553050847 -3.09708546779661 -2.83143443389831 -5.27104719152542 -5.35843319152542 -5.62727123050847 -6.02945480677966 -5.86177824237288 -3.11996408983051 -4.06283377627119 -4.5964779779661 -5.4907099 -6.53876950677966 2.79860514237288 -1.76118070847458 -3.72690673220339 9.06369500508475 -2.37498409152542 -2.27134869152542 1.10102198474576 0.327898644067797 -0.059369727118644 1.24713393559322 -1.6164646559322 0.606950272881356 -2.20785109152542 -0.147844223728814 -0.436787618644068 -2.26402822033898 -2.26402822033898 -4.88487620508475 -3.4928224559322 -6.58751629152542 -3.95790553898305 -2.87948298474576 -3.12792211016949 -5.15644617288136 -5.27604243559322 -4.8339098779661 -5.03188684915254 -5.46620981186441 -3.72182912033898 -3.22300989322034 -4.29800778813559 -5.64664994745763 -6.4611467
"3" "24" -3.45352084 -1.44346674909091 -2.92272971636364 -9.61845327454545 -9.41478979454545 -9.42207718727273 -3.37218894 -2.50580431636364 -3.23861136545455 -4.43667911272727 -4.84673524 -4.91077244909091 -3.49056688909091 -5.19326735090909 -4.78690941272727 -1.24021772 -1.24021772 -2.36223614363636 -4.08000121090909 -4.59159852363636 -0.72408576 -2.77267111636364 -2.79429906181818 -3.55930598 -2.08952468545455 -3.24700178 -4.84894683818182 -5.23412701636364 -5.73281905454545 -3.00194147272727 -1.76941453818182 -4.70147270181818 -4.78030486181818 2.88631208909091 -2.44015096727273 -4.38566451090909 9.50883416727273 -2.91683906181818 -2.17385825818182 0.646292392727273 -0.651219207272727 -0.361962492727273 -0.601757138181818 -1.28072831818182 2.98929272 -1.08035084 -1.27099995636364 -1.82949230545455 -3.30365030909091 -3.30365030909091 -2.85306141272727 -3.04965806363636 -4.97152238363636 -2.51180384727273 -0.924125992727273 -2.60356902545455 -3.76175794909091 -2.75806369090909 -2.56337266 -2.90426290363636 -4.33475431818182 -3.96286646363636 -1.55371310181818 -2.30579275636364 -3.74298686727273 -4.74449925818182
"4" "24" -9.90593766617647 -9.56255962058824 -9.57056111470588 -9.89660149852941 -9.71692544705882 -9.63406795735294 -9.88564382205882 -9.79573678088235 -9.84662946764706 -9.88111648676471 -9.77954005147059 -9.71277654117647 -9.91442007794118 -9.89780810588235 -9.89850160294118 -9.63779683235294 -9.63779683235294 -9.85418456176471 -9.69257162647059 -9.90724530735294 -9.91100005441177 -9.54998005147059 -9.54402697794118 -9.892888075 -9.81550132794118 -9.86008449264706 -9.88891551764706 -9.76252427794118 -9.72851787647059 -9.65852262058823 -9.8561372 -9.69105899117647 -9.90933058235294 2.73475690147059 -2.07654321470588 -3.78028109264706 9.19637604411765 3.82921857941176 1.40484479117647 7.48953448529412 2.36423005441176 -0.222246736764706 -2.64647026470588 -6.47448180294118 6.23591673529412 -7.62739795882353 -4.0616936 -5.00013038088235 -9.68979156470588 -9.68979156470588 -9.85555822352941 -9.64633252352941 -9.91306424705882 -9.89529506764706 -9.62773200147059 -9.66991781176471 -9.88857403235294 -9.79228238382353 -9.81971300147059 -9.85676523823529 -9.81200181176471 -9.74686891029412 -9.68905031470588 -9.84469962941176 -9.77973720735294 -9.90854751176471
"5" "24" -9.8725587115942 -9.36871974347826 -9.30283530144928 -9.92197591884058 -9.68155388695652 -9.4618494942029 -9.80573836811594 -9.67745638695652 -9.77716354927536 -9.60738660289855 -9.67298518695652 -9.69958678115942 -9.75856809130435 -9.81983572028986 -9.83276883478261 -9.4790101173913 -9.4790101173913 -9.73108343043478 -9.5310477884058 -9.79995718695652 -9.88851853478261 -9.34454791304348 -9.23802467681159 -9.81721691014493 -9.70228184202899 -9.79936740869565 -9.61885695217391 -9.65798055507246 -9.72688652173913 -9.49522556376812 -9.73195509565217 -9.54407176956522 -9.797551 2.80348883913043 -2.46482246811594 -3.60630767246377 9.6644228 -2.20113938985507 -1.67004674492754 7.46177416521739 1.22612012753623 0.106903730434783 -3.01366987391304 -6.22096421014493 6.43556375942029 -6.02741805507246 -4.37229745652174 -5.17180379565217 -9.50061017681159 -9.50061017681159 -9.77620953913043 -9.54518594057971 -9.82387268985507 -9.84183633623188 -9.48970158405797 -9.53817599275362 -9.8116164057971 -9.67720592463768 -9.74170468405797 -9.58540187246377 -9.70426493768116 -9.70133388405797 -9.60066088115942 -9.72251355217391 -9.63922314202899 -9.81119237826087
"6" "24" -9.67984021111111 -9.83126461944445 -9.73566958888889 -9.60412164305555 -9.93454358055556 -9.79239668194444 -9.8636543375 -9.82430495 -9.83087366805556 -9.82651720138889 -9.60299550972222 -9.8170136125 -9.79865720555556 -9.78091312777778 -9.92381595972222 -9.69354834166667 -9.69354834166667 -9.83605927361111 -9.57829934722222 -9.78659102222222 -9.65167081805556 -9.84571808472222 -9.73057781805556 -9.88140517777778 -9.84124532361111 -9.83185637916667 -9.84713284166667 -9.5779294875 -9.83602745694444 -9.71063024027778 -9.8328511625 -9.61369084583333 -9.80096981111111 2.69281948055556 -1.95950614861111 -1.32736748611111 -3.59292534027778 7.38430699305556 6.83839909722222 7.3121924125 2.88350611666667 -0.653980040277778 -1.99148094444444 -6.24412772361111 7.26713647083333 -6.31644390277778 -3.82323710416667 -5.30965663055556 -9.718540425 -9.718540425 -9.85529270555556 -9.53791512638889 -9.82780873888889 -9.75893687083333 -9.80830362083333 -9.76634815694444 -9.85998546805556 -9.82140613888889 -9.81549689583333 -9.76570564027778 -9.66111980277778 -9.81093036111111 -9.73171068055555 -9.83108084305556 -9.64001383472222 -9.78596740694444
"1" "25" -5.96007443513514 -2.63453900135135 -4.37133403243243 -9.79499263243243 -9.65093441081081 -9.44995731216216 -6.07620931621622 -3.82619718513514 -6.75601403648649 -4.01158753783784 -6.04032097432432 -5.62775245405405 -5.07957094054054 -7.99635384189189 -6.59576163108108 -5.65601466081081 -5.65601466081081 -5.42870062567568 -4.89809386081081 -7.57032544864865 -5.91449956486487 -3.03752407162162 -4.30624587162162 -6.24145724594595 -3.67760098378378 -6.90413386081081 -4.06678108108108 -5.67201282027027 -6.0354420945946 -6.32927475540541 -5.1900424972973 -5.29262243378378 -7.5738578027027 2.78992759054054 -2.56468732162162 -4.18286452567568 9.37483114459459 -2.10056155135135 5.32086426351351 1.90919285945946 0.706301983783784 -0.848330706756757 -1.90080426891892 -4.80565173513514 5.02354425945946 -1.65714338513514 -1.6984416527027 -1.56835061486486 -4.0528943 -4.0528943 -5.38291424594595 -3.94362401351351 -6.78466069054054 -6.09038908918919 -2.63414498513514 -5.33563220540541 -6.25595376891892 -4.3445519972973 -6.59286392837838 -4.11909719594595 -6.78750350135135 -5.61322950945946 -5.66060023108108 -5.64591342162162 -5.62733252702703 -7.70300895540541
"2" "25" -4.59775646153846 -2.91020269538462 -2.96523975076923 -9.50878450307692 -9.31758272769231 -8.82722399076923 -6.63642746307692 -6.27131235692308 -8.12458372307692 -5.22881115538462 -4.33673383846154 -5.64195608923077 -6.93854902307692 -8.39699143076923 -7.46268282923077 -4.80006649846154 -4.80006649846154 -6.74513059846154 -4.29919321538462 -8.24883302769231 -4.37975786923077 -2.47080147384615 -2.93065162923077 -6.90213625846154 -6.38086010153846 -8.30526636615385 -5.14623430615385 -3.49362687538462 -6.01112612153846 -5.36120293230769 -7.03433692615385 -4.14330936307692 -8.41061012153846 2.77995411384615 -2.42962706923077 -3.12133282 9.27693239538462 -2.17641282461538 0.0943595815384615 1.15114087846154 0.32759698 0.254995881538462 0.880507686153846 -0.283481336923077 2.77433851076923 -2.29834262923077 0.197940595384615 -0.0546283769230769 -3.05772199076923 -3.05772199076923 -6.79160843538462 -3.26023124769231 -7.77106026615385 -5.21649838769231 -3.80150805384615 -5.42931828 -6.68208156461538 -6.40849424923077 -7.93266971230769 -4.80002994923077 -6.18579913384615 -5.75169715692308 -5.27907561538462 -6.54795110615385 -5.67153469846154 -8.22403906
"3" "25" -3.00768554827586 -1.48722714827586 -4.57972381896552 -9.64470066724138 -9.37816011034483 -9.2619169637931 -5.01968387931035 -3.71661522413793 -7.11494695517241 -2.88198965344828 -5.23377914655172 -4.43780454482759 -4.30134387586207 -8.10444542413793 -5.99481997931034 -2.77572355344828 -2.77572355344828 -4.82976929827586 -3.8216092137931 -6.7960595137931 -2.8104543137931 -1.71831313793103 -4.49465441724138 -5.22153341034483 -3.81021561551724 -7.34990064137931 -3.15332394482759 -4.70641125 -5.06738306724138 -3.74750996896552 -5.02224768103448 -4.36668777931034 -6.93032409137931 2.91329666206897 -2.86537626551724 -3.16628679137931 9.29627532241379 -6.08849056724138 3.45478719482759 1.78254198448276 0.125192920689655 -0.434414432758621 -0.872268118965517 -1.4379293362069 1.8171449 -0.917802060344828 -0.450975325862069 -1.46082065862069 -2.57277866551724 -2.57277866551724 -5.0048333137931 -2.70693732931034 -6.64713625172414 -3.72245192931034 -2.83920976206897 -5.56097089137931 -5.25789450689655 -4.15699643793103 -6.86843959310345 -2.17656575517241 -6.32916352241379 -4.10311447586207 -3.06961667931034 -4.71642111551724 -4.85763582068966 -6.87034281206897
"4" "25" -9.91892828615385 -9.42448520153846 -9.65139552153846 -9.88879980615385 -9.63415016923077 -9.69459982461538 -9.92278621692308 -9.82870991692308 -9.88433153384615 -9.89907584153846 -9.81193501846154 -9.72637558615385 -9.92304653846154 -9.91315767692308 -9.91491387846154 -9.60003414461539 -9.60003414461539 -9.88311804923077 -9.70639125692308 -9.91766403076923 -9.92124279384615 -9.44842993230769 -9.62090614615385 -9.92750109846154 -9.84068025384615 -9.89156105538462 -9.90550003076923 -9.79828883230769 -9.74172870615385 -9.61997268307692 -9.87618801076923 -9.70321897230769 -9.92019559538462 2.78541482461538 -1.73503222769231 -2.13014967230769 8.65686078153846 4.77401400615385 3.00628104615385 7.47627319846154 3.0265664 0.217333887692308 -3.12165693230769 -6.61259573692308 6.39358207076923 -8.13319298615385 -3.83641774769231 -4.95595643230769 -9.70409337076923 -9.70409337076923 -9.89545142461538 -9.66568718615385 -9.9286465 -9.91405498153846 -9.59117259384615 -9.74776131230769 -9.92478846153846 -9.82957002923077 -9.86326396461538 -9.88002552461538 -9.83827801076923 -9.75805890153846 -9.67017992615385 -9.87941825538462 -9.79350913692308 -9.91781701692308
"5" "25" -9.91970126756757 -9.54569225945946 -9.64642688108108 -9.93148267702703 -9.80642970675676 -9.67792578648649 -9.88312658378378 -9.7227241054054 -9.87062685135135 -9.71357421216216 -9.76757621081081 -9.71814139189189 -9.77909693918919 -9.8724214 -9.80722294459459 -9.68075629324324 -9.68075629324324 -9.82637080945946 -9.59884274324324 -9.83230809594595 -9.92851743243243 -9.5417933 -9.6212373972973 -9.89339890810811 -9.74029503513514 -9.87898048378378 -9.7266417 -9.75960666081081 -9.74982088108108 -9.70203660405405 -9.82083315 -9.61090396891892 -9.83098935945946 2.78013701621622 -2.55012161891892 -2.22069665135135 9.29794733108108 -1.59316786486486 4.88783081756757 7.52337295675676 1.99723725675676 0.125185241891892 -2.61683682162162 -6.56941076081081 7.01392606891892 -6.05988247432432 -3.95946560540541 -5.40084856351351 -9.72663592162162 -9.72663592162162 -9.84647071216216 -9.67077442837838 -9.85091991216216 -9.90093202837838 -9.59846189054054 -9.74051231216216 -9.88404654864865 -9.72554452972973 -9.84832251216216 -9.6807852527027 -9.7839988527027 -9.70456862567567 -9.72355393243243 -9.82294170810811 -9.68972499594595 -9.8401783027027
"6" "25" -9.09116474109589 -6.98840922876712 -7.34870049452055 -8.29554947808219 -6.44581156712329 -6.19057443013699 -9.73323412328767 -9.45687169726027 -9.6783552630137 -8.89769639726027 -9.36630803287671 -9.1092799 -9.57381145068493 -9.71564323013699 -9.74242254520548 -6.47174197260274 -6.47174197260274 -9.61931605342466 -8.56017369726027 -9.6830952260274 -9.02547712465753 -6.71622482876712 -6.71636563287671 -9.76423984657534 -9.48414293561644 -9.71885370136986 -8.91308069041096 -9.32293334794521 -9.15467504246575 -6.56673331506849 -9.63601212876712 -8.50661340684931 -9.70457947534246 2.30050380136986 -1.06542791232877 -1.69911399452055 -4.48773764246575 6.13557089452055 5.13538482465753 5.04707674109589 1.17411712328767 0.0139559315068493 -0.393449789041096 -3.38096471917808 3.78442293972603 -3.68863087534247 -4.27364394109589 -4.17768575753425 -5.48484943835616 -5.48484943835616 -9.62161355890411 -8.09688545342466 -9.69783262465753 -9.29147371232877 -7.83613893561644 -8.16197953561644 -9.72859085753425 -9.46802003561644 -9.62632674520548 -8.90517539315069 -9.46259639315068 -9.24536860547945 -7.8474133260274 -9.6008314739726 -9.10126993561644 -9.6825160890411
"1" "26" -3.66702403898305 -3.3377065338983 -3.33486502542373 -9.80055651016949 -9.69040314237288 -9.66231561694915 -3.28452881355932 -2.85091166271186 -3.97483516101695 -4.92885711355932 -5.7573544779661 -3.54549059491525 -4.17438636101695 -5.87000110847458 -4.85543001525424 -4.21848313898305 -4.21848313898305 -2.79350754237288 -5.38329286101695 -6.03468672372881 -3.66785018474576 -2.96831896440678 -3.84445322372881 -3.51065957627119 -2.97768809152542 -3.96530418305085 -5.32999609491525 -5.87939604576271 -4.26232090508475 -5.37183967118644 -2.68948465423729 -6.09466216610169 -6.12930343220339 2.79264443728814 -1.75598162881356 -3.55153677288136 9.60647754576271 -1.33922185084746 3.95797804576271 0.773553606779661 -0.62496683559322 0.0670479457627118 -2.31855536779661 -4.17118551694915 3.47917926779661 -1.36162165762712 -1.63358107118644 -0.85107233559322 -2.96653094237288 -2.96653094237288 -2.90758024915254 -3.92092024067797 -5.1239882559322 -3.21959549661017 -2.95989226101695 -3.3953964559322 -3.6422676440678 -3.12638051016949 -3.98673189830508 -3.68112905762712 -5.6182776559322 -3.18516813050847 -3.79836742711864 -2.93358341186441 -5.51927613050847 -6.19461036101695
"2" "26" -2.43871109636364 -0.531433021818182 -4.04596936545455 -9.62011392181818 -9.37858157818182 -9.29636797636364 -3.02094305090909 -3.99771473818182 -6.77995585454546 -5.50274396 -6.03097110545455 -3.24188780363636 -5.15829417272727 -7.25210290909091 -5.56390218 -2.53398297090909 -2.53398297090909 -3.34531344727273 -5.14032410181818 -6.61829656545455 -3.44309797454545 -0.515241785454545 -4.00902256363636 -3.42075432 -4.20055781272727 -7.15726893818182 -5.90812298 -5.98236639818182 -3.62052183090909 -2.74226227272727 -3.93715352181818 -5.69632 -6.69846294545455 2.72691394545455 -3.09211356181818 -3.44916341818182 9.42095257090909 -2.46169656181818 -0.163169972727273 1.33374569272727 -0.167457 -0.361031487272727 0.196032261818182 -1.60996762909091 2.90395582545455 -1.90280732363636 -0.195904370909091 -1.85998699636364 -2.71920560181818 -2.71920560181818 -4.04463896363636 -3.44427047636364 -6.48099850181818 -2.95141259090909 -2.93444621454545 -4.99502759272727 -3.13524845454545 -4.19344696 -6.39741264909091 -4.27686570727273 -6.17112539636364 -3.42703926363636 -2.60584913090909 -3.15756196727273 -5.56084778181818 -6.73580662727273
"3" "26" 2.795409372 -0.662525322 -3.155899746 -9.627219918 -9.354258554 -9.330817682 -2.829885468 -1.880803338 -3.793359516 -3.643442704 -4.734080504 -3.320502392 -2.79512964 -5.471984382 -3.589516378 2.910572348 2.910572348 -2.969139126 -3.334009608 -4.63140795 2.632481256 -2.227826376 -3.466485178 -3.136663408 -1.913303258 -3.967016908 -4.265343844 -4.975063388 -4.34482187 -0.041418428 -1.393413096 -4.322444278 -4.894973794 2.792845828 -2.243961904 -3.17438809 9.467972718 -7.02092971 1.539063202 2.045217528 -0.188578012 0.48001031 -0.68338575 -2.255207932 2.392637274 -1.702168114 -0.327424942 0.299546462 2.22963442 2.22963442 -3.141019184 -3.423219338 -4.187798104 0.581917408 -0.171287522 -2.992566744 -2.422758382 -2.445975018 -3.601146078 -1.754591548 -4.4312621 -2.628885888 1.867004188 -2.516051976 -3.345099466 -4.722007526
"4" "26" -9.79768987948718 -9.4079896551282 -9.50004414102564 -9.65082925641026 -9.40327808076923 -9.44580863846154 -9.9225839525641 -9.86215215641026 -9.90008710512821 -9.9102770051282 -9.73444813846154 -9.66441338076923 -9.95882512051282 -9.93139833846154 -9.91929788974359 -9.22352912179487 -9.22352912179487 -9.89986111666667 -9.64742022307692 -9.94033207051282 -9.78755176794872 -9.37783538974359 -9.4478134025641 -9.9329986051282 -9.87754588717949 -9.90693114358974 -9.91318436410256 -9.69488188974359 -9.68266666923077 -9.2514709525641 -9.89521272820513 -9.63650652307692 -9.9420976974359 2.66040437051282 -1.67880175128205 -1.95545934487179 7.82955611794872 1.83687424102564 3.14387627435897 7.19433872564103 2.4059304 -0.152333305128205 -2.61364597051282 -5.8986532974359 5.5304979974359 -7.70140658076923 -4.00828443205128 -4.97969003076923 -9.53079994102564 -9.53079994102564 -9.90898435769231 -9.54052945897436 -9.94466446282051 -9.82579546025641 -9.54299410641026 -9.67519149358974 -9.92025427435897 -9.85862886410257 -9.87989982948718 -9.90144882307692 -9.81740793333333 -9.70423693717949 -9.52411043717949 -9.89481942820513 -9.7646387 -9.93985447564103
"5" "26" -9.93069368783784 -9.49466155405405 -9.62988401351351 -9.92678782162162 -9.66986433783784 -9.64228470675676 -9.90498355 -9.75935485405405 -9.86693448648649 -9.73785111216216 -9.82408142702703 -9.74891360675676 -9.78472409324324 -9.89766989864865 -9.85992503243243 -9.62697299189189 -9.62697299189189 -9.82626252972973 -9.62653585540541 -9.84253792432432 -9.93702408378378 -9.47829677432432 -9.6002779554054 -9.91275662027027 -9.77354949459459 -9.87428086216216 -9.75321645675676 -9.81740873108108 -9.77351005 -9.63909299324324 -9.81129312702703 -9.62967605810811 -9.83313996081081 2.81127035405405 -2.53874249594595 -2.39929166216216 9.65460891621622 -1.82244701486486 5.16368388648649 7.53578207972973 2.54557089864865 0.216627924324324 -2.40869856891892 -6.48725859189189 6.06590722432432 -6.09278201216216 -4.09011992972973 -5.07210695810811 -9.68511694324324 -9.68511694324324 -9.86985213648649 -9.68673955540541 -9.8854482527027 -9.91993372297297 -9.58402317837838 -9.7321515527027 -9.90586982162162 -9.76267058648649 -9.84563921216216 -9.69364268513513 -9.8388591027027 -9.74459323783784 -9.70605250405405 -9.82876889459459 -9.72333108648649 -9.85762255540541
"6" "26" -9.69445445263158 -9.83231351842105 -9.84500013157895 -9.44472488552632 -9.87887995263158 -9.84081708947368 -9.89315824868421 -9.87182887763158 -9.89064628947368 -9.90328197763158 -9.79325678815789 -9.69302237763158 -9.92665154868421 -9.89063341973684 -9.93759841842105 -9.64355190394737 -9.64355190394737 -9.89101949473684 -9.65676821973684 -9.89917354473684 -9.67971891447368 -9.83317083947368 -9.84854487894737 -9.90410106973684 -9.88238648552632 -9.89370490789474 -9.90970119605263 -9.77491843421053 -9.71789046710526 -9.66576631710526 -9.87901463289474 -9.66139218684211 -9.89628012236842 2.78216170789474 -1.91895728026316 -1.45152356447368 -6.21309715263158 8.03015011578947 6.14523405921053 7.19874018815789 3.62401692368421 -0.614491105263158 -1.73622649473684 -6.29415073815789 7.25245079210526 -7.42756356447368 -3.96682720394737 -4.94745817894737 -9.76785042368421 -9.76785042368421 -9.89970604210526 -9.51863594736842 -9.9219798 -9.73262289210526 -9.83664034342105 -9.84923123552632 -9.89224043947368 -9.87115080789474 -9.87308252236842 -9.88386324868421 -9.83127999342105 -9.70171219605263 -9.69269114078947 -9.89138184473684 -9.74305179605263 -9.90430914078947
